Image Name,PNG Size,CRDR Beta 0.0,CRDR Beta 0.64,CRDR Beta 1.28,CRDR Beta 2.56,CRDR Beta 3.84,CRDR Beta 5.12,HiFiC-Med,Hyperprior,JPEG Quality 70,JPEG Quality 50,MRIC Beta 0.0,MRIC Beta 2.56
FID,,1.8686056097279788,1.621724773911751,1.5921561056380256,1.5561374285111924,1.5506665994041668,1.5500635298965904,3.196035963690349,8.315811449181751,0.6622650031523563,1.271477098920002,20.895057558688904,19.80538730822252
0001.png,4929207.0,4095407.0,4384424.0,4439808.0,4597177.0,4781789.0,4971090.0,4564621.0,3824702.0,4256578.0,3934441.0,4488913.0,5163939.0
0002.png,7048839.0,5555083.0,6131358.0,6233836.0,6494621.0,6756271.0,7011888.0,6127964.0,4779411.0,5421602.0,4850408.0,6019516.0,7639657.0
0003.png,5222581.0,4576063.0,4830285.0,4890644.0,5062445.0,5250357.0,5435529.0,4841908.0,4185470.0,4731197.0,4392773.0,5090679.0,5954390.0
0004.png,3022175.0,2288775.0,2806820.0,2872472.0,3048851.0,3223098.0,3394213.0,3005551.0,2023089.0,1875432.0,1560207.0,3415729.0,3949485.0
0005.png,5943950.0,4486458.0,4994348.0,5098722.0,5379956.0,5713532.0,6036526.0,5276640.0,4171628.0,4385657.0,3728022.0,5298089.0,6299728.0
0006.png,3604956.0,2696383.0,3290385.0,3370927.0,3569937.0,3761383.0,3946794.0,3636437.0,2473309.0,2739968.0,2231114.0,3768982.0,4367930.0
0007.png,5895060.0,5068342.0,5337455.0,5395888.0,5555784.0,5739482.0,5891596.0,5276807.0,4477726.0,5328940.0,4936578.0,5159006.0,6451625.0
0008.png,4852578.0,3748735.0,4120916.0,4196176.0,4413410.0,4646661.0,4859857.0,4369573.0,3506224.0,3964702.0,3589543.0,4666924.0,5393565.0
0009.png,5688115.0,4577388.0,5007927.0,5084862.0,5296771.0,5533628.0,5770804.0,5179210.0,4124308.0,4790831.0,4312488.0,4799640.0,5760201.0
0010.png,6088550.0,4354329.0,5000323.0,5107132.0,5380676.0,5653720.0,5897236.0,5210761.0,3864250.0,4344796.0,3682723.0,5085554.0,6063772.0
0011.png,4943449.0,4292168.0,4491648.0,4541271.0,4682803.0,4836470.0,4996602.0,4643295.0,4115397.0,4525976.0,4219824.0,5115313.0,5656826.0
0012.png,4590581.0,3739184.0,4057971.0,4121894.0,4296783.0,4485681.0,4658116.0,4322260.0,3585082.0,3899455.0,3562362.0,4696770.0,5238191.0
0013.png,2230246.0,1787997.0,2266738.0,2305993.0,2431830.0,2556501.0,2669736.0,2406959.0,1407541.0,1071015.0,1004697.0,3066155.0,3237738.0
0014.png,2762844.0,3685578.0,4160082.0,4240603.0,4449889.0,4658270.0,4834429.0,4443650.0,3050701.0,2525051.0,2412141.0,4385191.0,5576822.0
0015.png,4954769.0,4198662.0,4432646.0,4479253.0,4608407.0,4772374.0,4956644.0,4609036.0,4021797.0,4394376.0,4176730.0,5036819.0,5650307.0
0016.png,4800934.0,3749874.0,4117993.0,4183546.0,4366007.0,4563414.0,4755624.0,4311578.0,3461050.0,4085719.0,3639033.0,4515133.0,5297961.0
0017.png,4360933.0,3425594.0,3809897.0,3871368.0,4062851.0,4275183.0,4448319.0,4008051.0,3126732.0,2953032.0,2648759.0,4260027.0,5091872.0
0018.png,3409250.0,3197366.0,3478784.0,3539716.0,3726856.0,3935533.0,4176052.0,3779334.0,3032947.0,3128784.0,2846598.0,4302796.0,4773733.0
0019.png,5857044.0,5164620.0,5424698.0,5490486.0,5676335.0,5894514.0,6107593.0,5607071.0,4675848.0,5277882.0,4834049.0,4895772.0,6048069.0
0020.png,3717167.0,2644024.0,3202760.0,3286294.0,3521427.0,3760434.0,3959589.0,3554728.0,2456886.0,2288462.0,1975950.0,3762665.0,4128082.0
0021.png,2255114.0,1714820.0,1947852.0,1986321.0,2100860.0,2238694.0,2383580.0,2118660.0,1588973.0,1629931.0,1485296.0,2084138.0,2407178.0
0022.png,3877318.0,3272021.0,3481274.0,3524824.0,3639972.0,3771467.0,3897185.0,3475534.0,2918879.0,3155462.0,2875181.0,3428021.0,4147261.0
0023.png,2845044.0,2048160.0,2497122.0,2560034.0,2732609.0,2891097.0,3042626.0,2745702.0,1869079.0,1525816.0,1262083.0,3233509.0,3503997.0
0024.png,4713927.0,3157619.0,3720004.0,3813723.0,4112401.0,4374003.0,4581829.0,4277385.0,2970118.0,3758431.0,3351493.0,4258214.0,5035041.0
0025.png,3971135.0,2829151.0,3282808.0,3358724.0,3581021.0,3829507.0,4029408.0,3560107.0,2427800.0,2995241.0,2490607.0,3248220.0,4244346.0
0026.png,6940526.0,6287789.0,6464606.0,6508499.0,6643467.0,6789971.0,6924129.0,6116677.0,5716372.0,6861112.0,6691086.0,5876081.0,6769761.0
0027.png,4159845.0,3240865.0,3829916.0,3902103.0,4070543.0,4241211.0,4436939.0,3941453.0,2970570.0,2932301.0,2391195.0,4521672.0,5122288.0
0028.png,6170913.0,4038784.0,5044189.0,5181258.0,5527469.0,5864801.0,6158655.0,5468374.0,3614715.0,4225317.0,3475660.0,5303891.0,6129026.0
0029.png,6413599.0,5549720.0,5779447.0,5838299.0,6003194.0,6186697.0,6340577.0,5680091.0,5144512.0,5943786.0,5599781.0,6086032.0,6925762.0
0030.png,4519333.0,3464889.0,3813515.0,3880170.0,4073565.0,4302213.0,4501129.0,3971052.0,3102847.0,3780575.0,3410129.0,3611998.0,4454419.0
0031.png,4790701.0,4097616.0,4340996.0,4394457.0,4545564.0,4717020.0,4904394.0,4435911.0,3796579.0,4045508.0,3586795.0,4908478.0,5768298.0
0032.png,3499056.0,2587429.0,3092638.0,3167717.0,3379972.0,3599269.0,3809775.0,3326820.0,2250385.0,2118781.0,1768408.0,3564760.0,4387314.0
0033.png,4098622.0,3485194.0,3776485.0,3832816.0,3986044.0,4142032.0,4311948.0,3849069.0,3127978.0,3331766.0,3036596.0,4650151.0,4987671.0
0034.png,5043855.0,4365256.0,4628079.0,4688059.0,4857804.0,5057096.0,5277761.0,4755177.0,4117472.0,4496155.0,4174237.0,5224058.0,5949415.0
0035.png,4645700.0,3942460.0,4281804.0,4345117.0,4522069.0,4708840.0,4891120.0,4307287.0,3514801.0,3479804.0,3057743.0,4830860.0,5617115.0
0036.png,3742141.0,2476943.0,3156335.0,3231111.0,3423050.0,3623678.0,3825780.0,3418382.0,2279527.0,1820844.0,1484701.0,3598613.0,3973517.0
0037.png,3971574.0,2775791.0,3318781.0,3392637.0,3584908.0,3750931.0,3896612.0,3617233.0,2633697.0,2708998.0,2384611.0,3795306.0,4366212.0
0038.png,4368752.0,3445662.0,3678939.0,3734408.0,3903663.0,4122478.0,4363464.0,4060850.0,3470260.0,3768582.0,3499528.0,4305220.0,4554765.0
0039.png,4501839.0,3388545.0,3816387.0,3879101.0,4058361.0,4267076.0,4470830.0,3993984.0,2986448.0,3194194.0,2789366.0,4248943.0,5061319.0
0040.png,3332396.0,1842469.0,2639676.0,2718220.0,2924676.0,3137644.0,3351460.0,2899653.0,1207183.0,1159049.0,696298.0,3072158.0,3657127.0
0041.png,4406294.0,2698030.0,3596966.0,3730356.0,4054316.0,4345786.0,4571130.0,4000079.0,2297002.0,2787218.0,2294682.0,3989349.0,5020495.0
0042.png,4796969.0,3963022.0,4366898.0,4443432.0,4640567.0,4839414.0,5038781.0,4428278.0,3518353.0,3635120.0,3131561.0,4515996.0,5322914.0
0043.png,3516033.0,3083776.0,3362668.0,3414196.0,3570189.0,3736472.0,3911570.0,3575879.0,2948734.0,2818505.0,2527224.0,4243718.0,4551490.0
0044.png,6269578.0,5109657.0,5635235.0,5726477.0,6011407.0,6315401.0,6608023.0,6053652.0,4895980.0,5260260.0,4857918.0,5923418.0,6507679.0
0045.png,3506876.0,2966157.0,3167628.0,3207537.0,3326528.0,3468221.0,3641182.0,3356439.0,2885502.0,3004079.0,2723203.0,3896960.0,4481377.0
0046.png,4018117.0,3156154.0,3480512.0,3547134.0,3750488.0,3940362.0,4130586.0,3710925.0,2842978.0,2882824.0,2534705.0,3927020.0,4608503.0
0047.png,3845591.0,2592759.0,3079977.0,3156127.0,3358627.0,3574884.0,3815658.0,3420731.0,2411150.0,2286840.0,1944860.0,3881840.0,4282382.0
0048.png,3894075.0,2056645.0,2761548.0,2829046.0,3010916.0,3188147.0,3369706.0,3069465.0,1771223.0,1495116.0,997746.0,3425690.0,3746350.0
0049.png,4005670.0,3062684.0,3431247.0,3488495.0,3655933.0,3852688.0,4085444.0,3636898.0,2700566.0,2768256.0,2555841.0,4150616.0,4822775.0
0050.png,4149233.0,2485674.0,3168843.0,3270980.0,3544880.0,3829681.0,4093439.0,3589109.0,2249110.0,2332335.0,1874585.0,3768640.0,4506115.0
0051.png,4935250.0,4152054.0,4476417.0,4544856.0,4723056.0,4900116.0,5064170.0,4487931.0,3658306.0,4077127.0,3669658.0,4675664.0,5529281.0
0052.png,5443183.0,4722700.0,4947078.0,5005076.0,5169129.0,5378335.0,5606027.0,5100443.0,4430844.0,4876777.0,4439478.0,5369832.0,6286592.0
0053.png,4019447.0,3308047.0,3648272.0,3699102.0,3844533.0,4002235.0,4179707.0,3754754.0,2955035.0,3022188.0,2761651.0,4256697.0,4892137.0
0054.png,5532185.0,5083770.0,5188494.0,5221828.0,5303988.0,5393940.0,5491740.0,5010358.0,4834687.0,5382371.0,5266283.0,5297587.0,6081799.0
0055.png,2668982.0,1923466.0,2460955.0,2522334.0,2689933.0,2855941.0,3012123.0,2637738.0,1640589.0,1327821.0,1025739.0,2722296.0,3202140.0
0056.png,3928563.0,3246382.0,3589365.0,3640936.0,3790334.0,3967935.0,4176296.0,3718729.0,2989203.0,2722299.0,2433727.0,4445576.0,4955309.0
0057.png,2690408.0,2051902.0,2498401.0,2555978.0,2706727.0,2841186.0,2980203.0,2698292.0,1772321.0,1496943.0,1187832.0,3361211.0,3954456.0
0058.png,3638268.0,2623768.0,3022105.0,3096367.0,3295864.0,3489105.0,3684521.0,3315617.0,2483734.0,2445517.0,2133637.0,3825909.0,4181532.0
0059.png,5005554.0,3367035.0,4006517.0,4100578.0,4348989.0,4564459.0,4790271.0,4299022.0,2988691.0,3052211.0,2520968.0,4338097.0,5105572.0
0060.png,3915864.0,2865196.0,3352864.0,3425497.0,3589726.0,3755987.0,3934452.0,3607206.0,2547620.0,2677767.0,2229035.0,3606990.0,4168537.0
0061.png,4105715.0,3854171.0,4017077.0,4061320.0,4204375.0,4383843.0,4597333.0,4254781.0,3757877.0,3955964.0,3666520.0,5211232.0,5586992.0
0062.png,4517839.0,3537190.0,3982714.0,4055476.0,4248863.0,4464718.0,4670506.0,4057846.0,3009661.0,2623218.0,2260358.0,4032790.0,4980248.0
0063.png,7737649.0,7426471.0,7492137.0,7520395.0,7591402.0,7675821.0,7762627.0,7078398.0,7043326.0,7654362.0,7506670.0,7925323.0,8695438.0
0064.png,3462528.0,2354426.0,2744103.0,2815466.0,3007179.0,3190421.0,3360789.0,3060883.0,2158298.0,2009141.0,1643545.0,3398215.0,3665412.0
0065.png,5397694.0,4835829.0,5010006.0,5058300.0,5190059.0,5344287.0,5465802.0,4874433.0,4251613.0,5105839.0,4603474.0,4636656.0,5780114.0
0066.png,5155500.0,4358407.0,4678311.0,4735556.0,4872776.0,5013269.0,5166555.0,4728832.0,4083218.0,4477273.0,3933946.0,4965190.0,5751020.0
0067.png,3747268.0,2336685.0,3284475.0,3410793.0,3733261.0,4050044.0,4308311.0,3551246.0,1978520.0,2509504.0,1830373.0,3735443.0,4670253.0
0068.png,3624931.0,2522568.0,3072924.0,3161713.0,3387114.0,3613128.0,3816327.0,3291650.0,2268080.0,2137579.0,1765119.0,3593398.0,4018978.0
0069.png,4672081.0,3982817.0,4218747.0,4271477.0,4416900.0,4577037.0,4748138.0,4293080.0,3738467.0,4168691.0,3838492.0,4356117.0,4864096.0
0070.png,5189773.0,4524924.0,4794158.0,4842852.0,4967930.0,5097620.0,5240492.0,4697600.0,4167840.0,4347514.0,4074168.0,5383806.0,6176547.0
0071.png,4828207.0,3883960.0,4224922.0,4291170.0,4478362.0,4680316.0,4882029.0,4390864.0,3512518.0,3759062.0,3342140.0,4483344.0,5364712.0
0072.png,4281717.0,3608306.0,3911300.0,3973868.0,4148430.0,4335499.0,4529675.0,4012851.0,3276024.0,3737958.0,3406202.0,4526239.0,5339900.0
0073.png,4053707.0,3365624.0,3566093.0,3607405.0,3715994.0,3842282.0,3963177.0,3422571.0,2957466.0,3211800.0,2922325.0,3734887.0,4587826.0
0074.png,4378016.0,3583002.0,3901927.0,3963716.0,4157592.0,4371478.0,4584019.0,4031214.0,3231988.0,3517412.0,3043004.0,4367827.0,5220345.0
0075.png,5682148.0,5302654.0,5417129.0,5457289.0,5567457.0,5709575.0,5865645.0,5366270.0,5014382.0,5438481.0,5111782.0,5873033.0,6751445.0
0076.png,5399409.0,4591540.0,4958532.0,5031683.0,5221557.0,5419546.0,5616344.0,5046466.0,4102775.0,4648852.0,4161454.0,5225049.0,6170191.0
0077.png,2410525.0,1909671.0,2630399.0,2704402.0,2877526.0,3011927.0,3111734.0,2851296.0,1520639.0,1448922.0,1040286.0,3087757.0,3565004.0
0078.png,5560850.0,4868807.0,5085531.0,5142556.0,5301625.0,5493825.0,5681590.0,5181369.0,4519776.0,5206104.0,4841033.0,5240412.0,6250210.0
0079.png,3816748.0,3220413.0,3612726.0,3685707.0,3891045.0,4106021.0,4314697.0,3709232.0,2858554.0,3288009.0,2925372.0,4139704.0,5041204.0
0080.png,3554935.0,2440473.0,2922492.0,2979511.0,3151242.0,3329927.0,3505792.0,3209517.0,2192335.0,1949218.0,1667860.0,3791254.0,4393746.0
0081.png,3644660.0,3145809.0,3320282.0,3358136.0,3473317.0,3596002.0,3738117.0,3446258.0,3037479.0,3221798.0,3059600.0,4082618.0,4327126.0
0082.png,4028070.0,3468125.0,3718965.0,3776241.0,3931447.0,4109061.0,4320698.0,3962022.0,3321895.0,3469963.0,3165120.0,4099508.0,4608338.0
0083.png,4457923.0,3498155.0,3864351.0,3933544.0,4103775.0,4302178.0,4485769.0,3992515.0,3067300.0,3612674.0,3225262.0,3737167.0,4676772.0
0084.png,3245610.0,2738966.0,3120180.0,3178371.0,3356883.0,3551184.0,3716389.0,3294074.0,2476838.0,2182756.0,1899515.0,3666074.0,4477649.0
0085.png,3362945.0,2145515.0,2648927.0,2719876.0,2916124.0,3129756.0,3359462.0,3038631.0,2036640.0,1801722.0,1567927.0,3676753.0,3955166.0
0086.png,4314298.0,4026879.0,4258766.0,4301922.0,4431437.0,4570264.0,4715238.0,4214014.0,3748674.0,3972958.0,3646477.0,5011901.0,5639573.0
0087.png,3926775.0,2439512.0,3398729.0,3535218.0,3844218.0,4086690.0,4314761.0,3795976.0,1991137.0,2541072.0,2000557.0,3615784.0,4642676.0
0088.png,3662330.0,3147192.0,3299191.0,3332397.0,3438953.0,3577095.0,3732274.0,3911470.0,3182428.0,3513306.0,3367300.0,4544214.0,4803411.0
0089.png,5024838.0,3773977.0,4356223.0,4451177.0,4731298.0,5019155.0,5254289.0,4731673.0,3514746.0,4128205.0,3720313.0,4252376.0,5017855.0
0090.png,3868043.0,3108056.0,3435418.0,3496296.0,3665321.0,3831911.0,3993295.0,3627210.0,2942449.0,3083164.0,2747680.0,4113622.0,4631098.0
0091.png,4614372.0,3150745.0,3829816.0,3917450.0,4120881.0,4321226.0,4550132.0,4113192.0,2800976.0,2689758.0,2119956.0,3877267.0,4545291.0
0092.png,3457511.0,2426563.0,2725423.0,2773088.0,2909831.0,3078013.0,3261649.0,2905104.0,2074799.0,1943283.0,1746162.0,3407176.0,3916360.0
0093.png,5187478.0,4599567.0,4852966.0,4908750.0,5058651.0,5242533.0,5439116.0,4888542.0,4302468.0,4963085.0,4660586.0,5113263.0,6093075.0
0094.png,4382715.0,3723782.0,3923640.0,3974399.0,4122774.0,4313277.0,4540877.0,4176024.0,3625791.0,3958860.0,3700755.0,4172784.0,4636460.0
0095.png,3637692.0,2948180.0,3343387.0,3405569.0,3574804.0,3758454.0,3949550.0,3480201.0,2659919.0,2686785.0,2328541.0,3819985.0,4592145.0
0096.png,4328007.0,3599977.0,3928945.0,3996927.0,4194652.0,4405530.0,4609800.0,4140340.0,3381024.0,3461891.0,3107274.0,4562297.0,5161757.0
0097.png,3563336.0,3094825.0,3308889.0,3357059.0,3492997.0,3632350.0,3775166.0,3413462.0,2894049.0,3285529.0,3035925.0,3556559.0,3970659.0
0098.png,5268297.0,4216915.0,4618158.0,4688249.0,4889224.0,5115326.0,5306196.0,4871515.0,3837989.0,4679838.0,4347962.0,4348674.0,5112446.0
0099.png,4813026.0,3940386.0,4400659.0,4488471.0,4724132.0,4935968.0,5147008.0,4592193.0,3547578.0,3844554.0,3395528.0,4241189.0,5096694.0
0100.png,3862807.0,2959838.0,3449519.0,3523775.0,3722297.0,3905973.0,4083223.0,3709546.0,2635551.0,2393048.0,2045791.0,3962517.0,4678810.0
0101.png,2885329.0,2644072.0,2707874.0,2725899.0,2778503.0,2845428.0,2916007.0,3365396.0,2577019.0,2762387.0,2613129.0,3465272.0,3595861.0
0102.png,5759602.0,4854361.0,5161467.0,5227254.0,5413905.0,5620991.0,5797127.0,5222837.0,4315088.0,4947543.0,4333935.0,5147009.0,6445099.0
0103.png,3678564.0,2729280.0,3255160.0,3330939.0,3516776.0,3709461.0,3889767.0,3456441.0,2393000.0,2904752.0,2526776.0,3405780.0,4066939.0
0104.png,4603455.0,4112253.0,4532315.0,4602313.0,4781469.0,4956087.0,5117754.0,4618616.0,3756493.0,3858006.0,3530031.0,5304621.0,6224330.0
0105.png,4370702.0,3395029.0,3753212.0,3823664.0,4029326.0,4240874.0,4430864.0,3895249.0,2893412.0,3080383.0,2603029.0,4064829.0,5058336.0
0106.png,3163215.0,2290567.0,2652505.0,2702618.0,2862931.0,3052392.0,3227852.0,2839047.0,1993300.0,1777646.0,1585616.0,3069628.0,3691060.0
0107.png,6043692.0,5726311.0,5868364.0,5906206.0,6007527.0,6118578.0,6225837.0,5542779.0,5180555.0,5678053.0,5369613.0,5952896.0,7013379.0
0108.png,5718825.0,4645094.0,5076684.0,5147939.0,5329263.0,5499747.0,5657546.0,5130630.0,4350517.0,4822308.0,4505479.0,5034997.0,5621277.0
0109.png,2304668.0,1945230.0,2336305.0,2385244.0,2537646.0,2683485.0,2811474.0,2668940.0,1869391.0,1524664.0,1311275.0,3321836.0,3420738.0
0110.png,3836773.0,2712725.0,3172464.0,3253579.0,3452160.0,3632294.0,3827291.0,3443971.0,2450300.0,2418315.0,2045837.0,3625765.0,4075314.0
0111.png,4191456.0,3221011.0,3562700.0,3614156.0,3769933.0,3954370.0,4174338.0,3846461.0,3016370.0,2918658.0,2689633.0,4634859.0,5084487.0
0112.png,3483081.0,2509332.0,2985380.0,3059353.0,3246050.0,3402826.0,3562776.0,3192399.0,2249771.0,2081749.0,1733840.0,3396616.0,3900679.0
0113.png,4453957.0,3700527.0,3996372.0,4052226.0,4211917.0,4396614.0,4583437.0,4085023.0,3439929.0,3667421.0,3350473.0,4399370.0,5174179.0
0114.png,3680286.0,2937109.0,3278768.0,3346617.0,3543325.0,3740598.0,3938652.0,3477720.0,2682370.0,2745981.0,2352221.0,3924835.0,4378646.0
0115.png,2670553.0,2389671.0,2478274.0,2503071.0,2567727.0,2639047.0,2710606.0,3137651.0,2157920.0,2525651.0,2330777.0,3093351.0,3369680.0
0116.png,4059158.0,3068199.0,3478100.0,3545672.0,3720106.0,3899973.0,4087059.0,3657526.0,2904226.0,2914845.0,2626652.0,4252660.0,4733771.0
0117.png,4885767.0,3926573.0,4299469.0,4362683.0,4531154.0,4709039.0,4863992.0,4326049.0,3502733.0,3816402.0,3249595.0,4533737.0,5660431.0
0118.png,4825236.0,2683969.0,3729417.0,3844728.0,4129002.0,4430715.0,4717333.0,4086407.0,2272197.0,2963279.0,2111540.0,3714753.0,4563256.0
0119.png,3528084.0,3038376.0,3460331.0,3524681.0,3695059.0,3872152.0,4056154.0,3569940.0,2832299.0,2561809.0,2184277.0,4132244.0,4670526.0
0120.png,3097306.0,2333035.0,2771487.0,2840060.0,3010317.0,3162205.0,3313761.0,3131432.0,2137107.0,1921919.0,1585338.0,3591695.0,3956155.0
0121.png,3056998.0,2176152.0,2571226.0,2629537.0,2796641.0,2987968.0,3178093.0,2802840.0,2023033.0,1555567.0,1276610.0,3384282.0,3628152.0
0122.png,3785610.0,3230223.0,3410725.0,3451114.0,3568515.0,3707559.0,3842748.0,3492792.0,3053643.0,3325551.0,3000882.0,3490531.0,3981367.0
0123.png,4631585.0,3432428.0,3916709.0,4002935.0,4240079.0,4494272.0,4744545.0,4316664.0,3062565.0,3764366.0,3313204.0,3912169.0,4677071.0
0124.png,3537542.0,2780557.0,3113387.0,3176645.0,3361900.0,3549830.0,3748598.0,3406920.0,2575121.0,2907649.0,2642803.0,3655726.0,4092579.0
0125.png,4069151.0,3210668.0,3581879.0,3650330.0,3843437.0,4045425.0,4261961.0,3809386.0,2957287.0,3079131.0,2766551.0,4193128.0,4761251.0
0126.png,5051888.0,4090785.0,4424143.0,4489719.0,4692419.0,4917586.0,5119684.0,4663198.0,3927273.0,4558650.0,4289830.0,4486537.0,5082704.0
0127.png,3550369.0,2575827.0,3108431.0,3179225.0,3384616.0,3592969.0,3813364.0,3399734.0,2386930.0,2007303.0,1727811.0,3752582.0,4270760.0
0128.png,3802936.0,2760386.0,3202792.0,3277914.0,3483358.0,3687359.0,3868632.0,3432810.0,2510199.0,2531387.0,2114760.0,4030281.0,4744422.0
0129.png,5963331.0,5258353.0,5474421.0,5533395.0,5695533.0,5879701.0,6027655.0,5313676.0,4562436.0,5084201.0,4640935.0,5231379.0,6543872.0
0130.png,3684197.0,3035323.0,3334979.0,3389959.0,3552398.0,3715461.0,3891325.0,3452133.0,2767247.0,2777025.0,2437237.0,3943803.0,4444620.0
0131.png,4066908.0,3147690.0,3647302.0,3714622.0,3895463.0,4060394.0,4225940.0,3732815.0,2611338.0,2734787.0,2399043.0,3938683.0,4882194.0
0132.png,4807899.0,4479144.0,4591544.0,4626705.0,4728097.0,4864274.0,5038991.0,4722446.0,4257330.0,4711541.0,4409654.0,5241486.0,6071309.0
0133.png,3202591.0,2179451.0,2624367.0,2679215.0,2846674.0,3030411.0,3254810.0,2928246.0,1969294.0,1742810.0,1576834.0,3538091.0,3825250.0
0134.png,5371795.0,3961764.0,4476864.0,4558765.0,4801804.0,5087568.0,5394331.0,4917180.0,3617306.0,3709371.0,3304094.0,4831540.0,5545912.0
0135.png,4972123.0,4289430.0,4531156.0,4586066.0,4736942.0,4898140.0,5056807.0,4607759.0,3918368.0,4298809.0,3931804.0,4712226.0,5483909.0
0136.png,2884758.0,2109149.0,2583608.0,2652460.0,2859160.0,3077780.0,3284172.0,2798438.0,1794735.0,1274069.0,1007396.0,3216308.0,3611300.0
0137.png,3989468.0,3007128.0,3343192.0,3405034.0,3588361.0,3776985.0,3977680.0,3617476.0,2905292.0,2916257.0,2638257.0,4183897.0,4531922.0
0138.png,1899140.0,1759640.0,2040364.0,2076947.0,2216894.0,2344757.0,2478671.0,2196803.0,1459342.0,806846.0,701169.0,3329901.0,3479144.0
0139.png,4049034.0,3518475.0,3649867.0,3686946.0,3784227.0,3893526.0,4001440.0,3577230.0,3193280.0,3891533.0,3705855.0,3554875.0,4211418.0
0140.png,5621477.0,4871690.0,5090053.0,5141860.0,5286266.0,5441551.0,5582628.0,5021235.0,4520228.0,5209861.0,4883313.0,5306579.0,6196327.0
0141.png,4754803.0,3940038.0,4303445.0,4374972.0,4572310.0,4778196.0,4979403.0,4393112.0,3517112.0,3212782.0,2844847.0,4599403.0,5343843.0
0142.png,5176445.0,4732612.0,4931719.0,4976554.0,5096015.0,5212400.0,5330690.0,4722004.0,4266731.0,4662743.0,4393631.0,5250880.0,6220681.0
0143.png,4011120.0,3572075.0,3971326.0,4041442.0,4267761.0,4549238.0,4805745.0,4201040.0,3161708.0,2888932.0,2615886.0,4184596.0,5281578.0
0144.png,4630920.0,4139522.0,4337514.0,4390932.0,4546676.0,4738569.0,4967581.0,4656736.0,4016410.0,4197893.0,3876663.0,5179147.0,5624252.0
0145.png,2718719.0,2308145.0,2447770.0,2468700.0,2522172.0,2574660.0,2629473.0,2359730.0,2113492.0,2270775.0,2190742.0,2461518.0,2851843.0
0146.png,4543649.0,4033426.0,4284405.0,4333462.0,4466081.0,4606144.0,4752450.0,4213426.0,3669731.0,3861009.0,3498792.0,4838505.0,5573188.0
0147.png,6438696.0,5198131.0,5604391.0,5691271.0,5934425.0,6214673.0,6476114.0,5708267.0,4593989.0,4831290.0,4257248.0,5653935.0,6947301.0
0148.png,4160730.0,3401670.0,3777419.0,3833806.0,3998128.0,4179971.0,4362580.0,3913395.0,3246936.0,3044740.0,2754156.0,4592421.0,5226238.0
0149.png,6004925.0,4936459.0,5372951.0,5454384.0,5670739.0,5915963.0,6165798.0,5404296.0,4472061.0,4581186.0,4065094.0,5363494.0,6431833.0
0150.png,3457793.0,1967891.0,2626062.0,2703569.0,2896257.0,3085648.0,3282781.0,2854625.0,1442048.0,1239912.0,966531.0,2978393.0,3407670.0
0151.png,4979973.0,4374282.0,4567133.0,4623881.0,4774896.0,4965952.0,5205077.0,4695445.0,4137181.0,4539318.0,4238410.0,5228903.0,5969630.0
0152.png,3387813.0,2508505.0,2931816.0,3004468.0,3207180.0,3403768.0,3590811.0,3228704.0,2282182.0,2014394.0,1699522.0,3539044.0,3990904.0
0153.png,4396904.0,3267688.0,3768426.0,3841654.0,4023471.0,4210238.0,4382597.0,3904172.0,3015163.0,3181897.0,2795581.0,4099186.0,4749029.0
0154.png,3713515.0,3027128.0,3377972.0,3436702.0,3587821.0,3749381.0,3924155.0,3527808.0,2729346.0,2541598.0,2298640.0,4224041.0,4561363.0
0155.png,5063178.0,4164414.0,4705892.0,4775898.0,4976172.0,5200900.0,5462164.0,5168210.0,4103281.0,3960587.0,3648234.0,5392201.0,5791392.0
0156.png,3781897.0,2647328.0,3211460.0,3291472.0,3488733.0,3679636.0,3865196.0,3432392.0,2410712.0,2292321.0,1969179.0,3902401.0,4321137.0
0157.png,2482529.0,2008555.0,2440514.0,2496143.0,2648512.0,2781851.0,2936437.0,2634858.0,1819689.0,1436208.0,1197464.0,3239499.0,3468126.0
0158.png,4072571.0,3249424.0,3534312.0,3593354.0,3760330.0,3956127.0,4155173.0,3706800.0,2932700.0,2985001.0,2589290.0,3757499.0,4429223.0
0159.png,3742517.0,2960096.0,3530524.0,3616430.0,3842511.0,4050972.0,4238806.0,3812303.0,2611130.0,2725185.0,2263224.0,3951154.0,4856094.0
0160.png,5456522.0,4681157.0,4916443.0,4971713.0,5126249.0,5306630.0,5481155.0,4965206.0,4332040.0,5014368.0,4649034.0,5099500.0,6092806.0
0161.png,4298939.0,3548367.0,3869951.0,3927868.0,4071981.0,4206401.0,4336795.0,3894328.0,3130073.0,3419636.0,3019686.0,3658576.0,4408002.0
0162.png,5288438.0,4680483.0,4902265.0,4952956.0,5086271.0,5238588.0,5404114.0,4999376.0,4405252.0,4779419.0,4543522.0,5477117.0,5989582.0
0163.png,4039734.0,3132570.0,3506008.0,3559288.0,3706497.0,3844761.0,3996153.0,3673651.0,2840942.0,2742745.0,2466257.0,4144988.0,4596472.0
0164.png,2748417.0,2426004.0,2862098.0,2909311.0,3040932.0,3175699.0,3310791.0,3010359.0,2367549.0,1890387.0,1701675.0,3681857.0,3877547.0
0165.png,3577561.0,2052598.0,2934019.0,3047348.0,3327090.0,3596376.0,3819790.0,3267801.0,1839552.0,1923165.0,1463477.0,3468829.0,4075501.0
